06.01.2019,21:15-21:30,17.76,18.28,22.5,-2.738<,-2.913<,-2.583<,-2.441<,-2.544<,58.267,0,92.316,0.5905
06.01.2019,21:30-21:45,17.4,18.85,22.61,-2.580<,-2.751<,-2.439<,-2.321<,-2.442<,59.66,0,95.9129,0.7221
06.01.2019,21:45-22:00,17.13,18.67,22.53,-1.938<,-2.054<,-1.825<,-1.740<,-2.053<,59.985,0,100.5226,0.8696
06.01.2019,22:00-22:15,16.78,18.96,22.67,-1.618<,-1.707<,-1.515<,-1.446<,-1.950<,59.805,0,94.3041,1.1979
06.01.2019,22:15-22:30,16.65,18.54,22.76,-1.737<,-1.811<,-1.631<,-1.556<,-2.049<,59.231,0,94.0983,1.323
06.01.2019,22:30-22:45,16.63,18.62,22.74,-1.819<,-1.927<,-1.713<,-1.621<,-2.063<,58.758,0,109.9598,0.9443
06.01.2019,22:45-23:00,16.42,18.88,22.73,-1.862<,-1.950<,-1.747<,-1.658<,-1.998<,58.216,0,95.9988,1.392
06.01.2019,23:00-23:15,16.26,18.46,22.7,-1.787<,-1.904<,-1.685<,-1.607<,-1.926<,58.325,0,100.8944,1.2295
06.01.2019,23:15-23:30,16.11,18.78,22.62,-2.006<,-2.131<,-1.897<,-1.805<,-2.230<,59.223,0,100.5992,1.2599
06.01.2019,23:30-23:45,16.11,18.34,22.0,-1.920<,-1.992<,-1.784<,-1.720<,-2.141<,60.864,0,100.3317,1.2982
06.01.2019,23:45-00:00,16.27,18.67,22.57,-2.142<,-2.227<,-2.010<,-1.932<,-2.425<,63.422,0,98.4666,1.0818
