2019-01-04T11:00:00.000+04:00,04.01.2019,11:00-11:15,11:00,AM,28.94,20.29,22.42,669.408,833.938,829.492,844.164,594.269,21.556,0.0,231.2413,1.4961
2019-01-04T11:15:00.000+04:00,04.01.2019,11:15-11:30,11:15,AM,29.55,20.27,22.06,695.192,865.222,862.204,877.166,620.461,20.423,0.0,274.7464,2.2075
2019-01-04T11:30:00.000+04:00,04.01.2019,11:30-11:45,11:30,AM,29.65,20.28,21.68,712.361,884.52,882.549,896.974,638.128,20.228,0.0,301.969,2.7268
2019-01-04T11:45:00.000+04:00,04.01.2019,11:45-12:00,11:45,AM,29.65,19.9,21.37,726.584,901.218,900.532,914.711,653.087,20.329,0.0,293.9235,2.643
2019-01-04T12:00:00.000+04:00,04.01.2019,12:00-12:15,12:00,PM,29.91,19.77,20.58,723.437,895.118,895.711,908.858,652.807,20.016,0.0,290.9981,2.9198
2019-01-04T12:15:00.000+04:00,04.01.2019,12:15-12:30,12:15,PM,30.04,20.23,22.3,724.464,895.318,897.097,909.275,655.697,19.812,0.0,296.9282,2.9288
2019-01-04T12:30:00.000+04:00,04.01.2019,12:30-12:45,12:30,PM,30.13,20.11,22.28,718.012,887.588,890.43,902.065,650.96,19.748,0.0,299.9276,2.5721
2019-01-04T12:45:00.000+04:00,04.01.2019,12:45-13:00,12:45,PM,30.19,19.1,20.75,710.165,877.819,881.331,891.72,643.798,19.853,0.0,295.8337,2.7768
2019-01-04T13:00:00.000+04:00,04.01.2019,13:00-13:15,13:00,PM,30.33,19.45,22.1,701.46,867.464,872.549,882.4,638.046,19.854,0.0,302.2697,2.8737
2019-01-04T13:15:00.000+04:00,04.01.2019,13:15-13:30,13:15,PM,30.34,18.93,21.83,680.757,842.967,849.15,857.856,620.499,20.514,0.0,295.9634,2.7757
2019-01-04T13:30:00.000+04:00,04.01.2019,13:30-13:45,13:30,PM,30.41,20.62,22.94,656.993,814.906,822.566,830.465,600.516,20.506,0.0,293.4932,2.8893
2019-01-04T13:45:00.000+04:00,04.01.2019,13:45-14:00,13:45,PM,30.22,19.67,21.37,631.826,787.11,795.063,801.467,578.19,21.792,0.0,292.737,3.0315
2019-01-04T14:00:00.000+04:00,04.01.2019,14:00-14:15,14:00,PM,30.12,18.92,20.25,603.129,754.066,762.972,768.209,553.046,22.543,0.0,307.0861,2.5609
2019-01-04T14:15:00.000+04:00,04.01.2019,14:15-14:30,14:15,PM,29.9,18.91,21.26,566.692,709.819,718.949,721.925,520.628,24.262,0.0,303.0262,3.1742
2019-01-04T14:30:00.000+04:00,04.01.2019,14:30-14:45,14:30,PM,29.65,18.7,21.47,527.198,662.836,672.579,675.074,486.943,26.218,0.0,297.9027,3.4157
2019-01-04T14:45:00.000+04:00,04.01.2019,14:45-15:00,14:45,PM,29.43,19.66,22.11,481.97,608.331,618.383,619.658,446.421,28.852,0.0,301.3611,3.3924
2019-01-04T15:00:00.000+04:00,04.01.2019,15:00-15:15,15:00,PM,29.05,20.02,22.76,433.843,548.929,559.123,559.056,402.647,31.242,0.0,304.1702,3.5447
2019-01-04T15:15:00.000+04:00,04.01.2019,15:15-15:30,15:15,PM,28.57,19.71,22.87,384.281,486.721,496.578,495.443,357.876,34.309,0.0,301.2557,3.4883
2019-01-04T15:30:00.000+04:00,04.01.2019,15:30-15:45,15:30,PM,28.05,19.35,22.75,335.874,426.597,436.267,434.523,313.822,37.838,0.0,306.756,3.3228
2019-01-04T15:45:00.000+04:00,04.01.2019,15:45-16:00,15:45,PM,27.47,19.52,5.34,288.393,369.796,379.512,377.039,270.239,39.352,0.0,302.1245,3.6849
2019-01-04T16:00:00.000+04:00,04.01.2019,16:00-16:15,16:00,PM,27.11,19.28,22.64,242.411,314.462,323.913,321.227,227.633,39.974,0.0,298.3608,3.4897
2019-01-04T16:15:00.000+04:00,04.01.2019,16:15-16:30,16:15,PM,26.78,19.24,22.67,193.297,251.888,260.089,257.34,182.281,42.207,0.0,299.1185,3.234
2019-01-04T16:30:00.000+04:00,04.01.2019,16:30-16:45,16:30,PM,26.37,19.33,22.81,156.082,199.661,206.261,203.716,148.381,47.664,0.0,304.3571,3.6631
2019-01-04T16:45:00.000+04:00,04.01.2019,16:45-17:00,16:45,PM,25.65,19.4,23.14,101.098,127.064,131.378,129.579,96.52,52.478,0.0,303.9985,3.9993
2019-01-04T17:00:00.000+04:00,04.01.2019,17:00-17:15,17:00,PM,24.96,19.54,23.35,59.569,68.925,67.591,67.169,54.911,55.322,0.0,304.6427,3.8253
2019-01-04T17:15:00.000+04:00,04.01.2019,17:15-17:30,17:15,PM,24.39,20.06,23.75,26.218,27.811,25.019,25.364,24.44,57.117,0.0,305.751,3.4787
2019-01-04T17:30:00.000+04:00,04.01.2019,17:30-17:45,17:30,PM,23.97,19.62,24.4,6.48,6.767,6.097,6.297,6.984,59.417,0.0,303.2441,3.4625
2019-01-04T17:45:00.000+04:00,04.01.2019,17:45-18:00,17:45,PM,23.6,19.96,24.82,-0.524<,-0.586<,-0.498<,-0.458<,-0.266<,63.576,0.0,299.998,4.0774
2019-01-04T18:00:00.000+04:00,04.01.2019,18:00-18:15,18:00,PM,23.02,20.13,24.72,-2.386<,-2.551<,-2.265<,-2.267<,-2.152<,67.085,0.0,302.4941,3.7187
2019-01-04T18:15:00.000+04:00,04.01.2019,18:15-18:30,18:15,PM,22.59,20.28,24.74,-2.548<,-2.705<,-2.405<,-2.410<,-2.316<,68.905,0.0,301.2814,3.1854
2019-01-04T18:30:00.000+04:00,04.01.2019,18:30-18:45,18:30,PM,22.22,20.0,24.72,-2.347<,-2.482<,-2.211<,-2.232<,-2.251<,69.33,0.0,301.3974,3.0847
2019-01-04T18:45:00.000+04:00,04.01.2019,18:45-19:00,18:45,PM,21.95,20.12,24.54,-2.253<,-2.362<,-2.112<,-2.147<,-2.135<,69.443,0.0,299.7095,3.137
2019-01-04T19:00:00.000+04:00,04.01.2019,19:00-19:15,19:00,PM,21.8,20.1,24.54,-1.586<,-1.676<,-1.494<,-1.508<,-1.530<,69.505,0.0,299.9742,2.7835
2019-01-04T19:15:00.000+04:00,04.01.2019,19:15-19:30,19:15,PM,21.56,20.19,24.54,-2.296<,-2.432<,-2.173<,-2.188<,-2.172<,68.751,0.0,298.036,2.4749
2019-01-04T19:30:00.000+04:00,04.01.2019,19:30-19:45,19:30,PM,21.23,20.24,24.48,-2.777<,-2.960<,-2.634<,-2.646<,-2.561<,68.616,0.0,296.8418,2.0832
2019-01-04T19:45:00.000+04:00,04.01.2019,19:45-20:00,19:45,PM,20.82,20.15,24.62,-2.709<,-2.875<,-2.569<,-2.591<,-2.524<,68.849,0.0,297.061,2.3359
2019-01-04T20:00:00.000+04:00,04.01.2019,20:00-20:15,20:00,PM,20.45,20.17,24.58,-2.939<,-3.110<,-2.777<,-2.793<,-2.746<,68.048,0.0,292.2564,1.9303
2019-01-04T20:15:00.000+04:00,04.01.2019,20:15-20:30,20:15,PM,20.09,20.4,24.53,-3.369<,-3.592<,-3.197<,-3.200<,-3.258<,68.655,0.0,272.8639,1.3415
2019-01-04T20:30:00.000+04:00,04.01.2019,20:30-20:45,20:30,PM,19.74,20.13,24.37,-3.183<,-3.356<,-2.999<,-3.026<,-3.173<,68.858,0.0,265.0404,1.07
2019-01-04T20:45:00.000+04:00,04.01.2019,20:45-21:00,20:45,PM,19.52,20.19,24.51,-2.734<,-2.882<,-2.566<,-2.609<,-2.801<,67.953,0.0,275.6416,1.3915
2019-01-04T21:00:00.000+04:00,04.01.2019,21:00-21:15,21:00,PM,19.37,20.42,24.64,-3.043<,-3.218<,-2.859<,-2.896<,-2.944<,67.823,0.0,275.2376,1.1683
2019-01-04T21:15:00.000+04:00,04.01.2019,21:15-21:30,21:15,PM,18.95,20.19,24.6,-2.982<,-3.125<,-2.805<,-2.885<,-3.467<,67.613,0.0,251.1342,0.8659
2019-01-04T21:30:00.000+04:00,04.01.2019,21:30-21:45,21:30,PM,18.37,20.53,24.57,-3.226<,-3.407<,-3.050<,-3.108<,-3.470<,68.723,0.0,241.9014,1.0144
2019-01-04T21:45:00.000+04:00,04.01.2019,21:45-22:00,21:45,PM,18.41,20.46,24.52,-2.210<,-2.277<,-2.030<,-2.147<,-2.650<,71.151,0.0,216.3101,1.2544
2019-01-04T22:00:00.000+04:00,04.01.2019,22:00-22:15,22:00,PM,18.52,20.06,24.4,-2.408<,-2.505<,-2.231<,-2.328<,-2.664<,69.445,0.0,219.9064,1.1416
2019-01-04T22:15:00.000+04:00,04.01.2019,22:15-22:30,22:15,PM,18.11,20.24,24.61,-2.960<,-3.110<,-2.777<,-2.855<,-3.402<,68.807,0.0,236.7226,0.8684
2019-01-04T22:30:00.000+04:00,04.01.2019,22:30-22:45,22:30,PM,17.51,20.32,24.58,-3.276<,-3.434<,-3.095<,-3.162<,-3.719<,69.495,0.0,250.9094,0.6049
2019-01-04T22:45:00.000+04:00,04.01.2019,22:45-23:00,22:45,PM,17.38,20.53,24.64,-2.641<,-2.740<,-2.450<,-2.533<,-2.749<,71.335,0.0,217.0639,1.2547
2019-01-04T23:00:00.000+04:00,04.01.2019,23:00-23:15,23:00,PM,17.56,20.37,24.69,-3.122<,-3.283<,-2.900<,-2.971<,-2.821<,69.831,0.0,209.9199,1.0926
2019-01-04T23:15:00.000+04:00,04.01.2019,23:15-23:30,23:15,PM,17.54,20.23,24.64,-2.325<,-2.412<,-2.156<,-2.270<,-2.787<,69.728,0.0,220.107,1.2424
2019-01-04T23:30:00.000+04:00,04.01.2019,23:30-23:45,23:30,PM,17.21,20.5,24.58,-3.613<,-3.838<,-3.419<,-3.453<,-3.371<,69.041,0.0,156.9314,0.9937
2019-01-04T23:45:00.000+04:00,04.01.2019,23:45-00:00,23:45,PM,16.03,20.04,24.55,-4.625<,-4.956<,-4.408<,-4.403<,-4.187<,70.926,0.0,119.7642,0.6765
